simulazione con 256 atomi
time, etot, epot, ekin, temp
0.0 	 -487.5564681509156 	 -543.7980164431119 	 56.24154829219635 	 1699.4028250894642
1e-15 	 -487.435894470706 	 -543.6050698867194 	 56.16917541601345 	 1697.215995708344
2e-15 	 -487.2392543811778 	 -543.2867017383318 	 56.047447357153985 	 1693.5378429298378
3.0000000000000002e-15 	 -486.96067766961585 	 -542.8427396123234 	 55.882061942707516 	 1688.540533128217
4e-15 	 -486.5911105170695 	 -542.2724438958726 	 55.68133337880308 	 1682.475289568365
5.000000000000001e-15 	 -486.11820194045083 	 -541.5743969686497 	 55.45619502819884 	 1675.6724763338311
6.0000000000000005e-15 	 -485.52583348230394 	 -540.7460821085166 	 55.22024862621268 	 1668.543085442567
7e-15 	 -484.79350470873675 	 -539.7837170000231 	 54.99021229128635 	 1661.5922739994676
8e-15 	 -483.89572610435215 	 -538.682640971771 	 54.78691486741884 	 1655.4494093923458
9.000000000000001e-15 	 -482.80055663463685 	 -537.4374143908275 	 54.63685775619065 	 1650.915261836146
1.0000000000000002e-14 	 -481.46775558930807 	 -536.0421183066587 	 54.57436271735066 	 1649.0269026286971
1.1e-14 	 -479.8461584655308 	 -534.4905597614153 	 54.6444012958845 	 1651.143198531635
1.2000000000000001e-14 	 -477.86955331147186 	 -532.7759825511454 	 54.90642923967351 	 1659.0606730935722
1.3000000000000001e-14 	 -475.45080958435 	 -530.8906000375185 	 55.43979045316853 	 1675.1767933023814
1.4e-14 	 -472.4731284305452 	 -528.8247696920664 	 56.35164126152118 	 1702.729410305808
1.5000000000000002e-14 	 -468.7762546909325 	 -526.5653030744088 	 57.78904838347631 	 1746.1623135246762
1.6e-14 	 -464.135078001725 	 -524.0932363069885 	 59.95815830526354 	 1811.7044552499294
1.7e-14 	 -458.2242335089036 	 -521.3799668937692 	 63.15573338486556 	 1908.3228501682165
1.8000000000000002e-14 	 -450.5579536680132 	 -518.3811209655316 	 67.82316729751841 	 2049.3547139403804
1.9e-14 	 -440.38252441216383 	 -515.0261202045037 	 74.6435957923399 	 2255.441775985729
2.0000000000000003e-14 	 -426.47066441390484 	 -511.19898070916764 	 84.72831629526277 	 2560.163161390453
2.1000000000000002e-14 	 -406.69575954194204 	 -506.70079397707065 	 100.0050344351286 	 3021.7667045593676
2.2e-14 	 -377.0527081505422 	 -501.16655085476185 	 124.11384270421966 	 3750.241971086096
2.3000000000000003e-14 	 -329.0563984430627 	 -493.85783456830956 	 164.80143612524688 	 4979.664227503228
2.4000000000000002e-14 	 -241.180403523735 	 -483.0636712940723 	 241.8832677703373 	 7308.780093591729
2.5e-14 	 -37.96407671343104 	 -463.60072724843525 	 425.6366505350042 	 12861.099104577224
2.6000000000000003e-14 	 931.1750844761942 	 -405.36666863816924 	 1336.5417531143635 	 40385.140524442606
2.7000000000000002e-14 	 75302300.05170128 	 10300.197970905296 	 75291999.85373037 	 2275034047.6636286
2.8e-14 	 837537642.0148737 	 2951.950791264924 	 837534690.0640825 	 25307070335.451954
2.9e-14 	 5.9395812706868676e+32 	 4.759462618106627e+16 	 5.939581270686867e+32 	 1.7947125386400968e+34
3.0000000000000005e-14 	 2.3758325082747462e+33 	 10484532.230806546 	 2.3758325082747462e+33 	 7.178850154560385e+34
3.1e-14 	 2.4104117465502427e+33 	 6706348500416515.0 	 2.4104117465502427e+33 	 7.283335285214184e+34
3.2e-14 	 2.514149463355766e+33 	 72945376023.49011 	 2.514149463355766e+33 	 7.596790683155456e+34
3.3000000000000005e-14 	 2.5155216264935725e+33 	 2889674234845802.0 	 2.5155216264935725e+33 	 7.6009368313033655e+34
3.4e-14 	 2.5196389989593986e+33 	 6790018012.3938875 	 2.5196389989593986e+33 	 7.613377943991121e+34
3.5e-14 	 2.5196389999669044e+33 	 2167551228.22975 	 2.5196389999669044e+33 	 7.613377947035414e+34
3.6000000000000004e-14 	 2.5200874725068984e+33 	 37896720736.10734 	 2.5200874725068984e+33 	 7.614733058202485e+34
3.7e-14 	 2.5213097927350174e+33 	 99283635542.41525 	 2.5213097927350174e+33 	 7.618426438829273e+34
3.8e-14 	 2.694939307307171e+33 	 1713566585.0426764 	 2.694939307307171e+33 	 8.143067912157579e+34
3.9000000000000004e-14 	 3.0946596664058175e+33 	 82258.81116989165 	 3.0946596664058175e+33 	 9.350868778465288e+34
4.0000000000000006e-14 	 3.133272393770769e+33 	 437482058.47786695 	 3.133272393770769e+33 	 9.467541558573497e+34
4.1e-14 	 3.225200648101666e+33 	 340464.3473742735 	 3.225200648101666e+33 	 9.745313312480113e+34
4.2000000000000004e-14 	 3.231740308269628e+33 	 1436003428.7039535 	 3.231740308269628e+33 	 9.76507364501367e+34
4.3000000000000006e-14 	 7.927771430213186e+36 	 4090593739247.382 	 7.927771430213186e+36 	 2.3954669766865523e+38
4.4e-14 	 3.170137065479743e+37 	 530.7051643484106 	 3.170137065479743e+37 	 9.57893238821913e+38
4.5000000000000004e-14 	 3.6800068170281403e+37 	 140169.81135095522 	 3.6800068170281403e+37 	 1.111956226509831e+39
4.6000000000000006e-14 	 5.4708170200155124e+73 	 4.666452884177528e+18 	 5.4708170200155124e+73 	 1.6530700490427082e+75
