TRAIETTORIA ATOMO -1 - PERIODIC
step 	 x 	 y 	 z
14030 	 8.13130859949957 	 0.07609405155811544 	 16.869665015796397
14031 	 8.126127258501546 	 0.0768434127267632 	 16.87796491445452
14032 	 8.12101252535331 	 0.07740006235803065 	 16.886327149067117
14033 	 8.115968507761895 	 0.07777443018333585 	 16.89474139528157
14034 	 8.11099938979628 	 0.07797701841352378 	 16.903197494312135
14035 	 8.106109393044168 	 0.07801825803933227 	 16.91168554881641
14036 	 8.101302737754555 	 0.07790838701370006 	 16.920196004375313
14037 	 8.096583605464257 	 0.07765735044105071 	 16.928719714766295
14038 	 8.091956104605902 	 0.07727472208489417 	 16.9372479898741
14039 	 8.087424240290488 	 0.07676964589568769 	 16.94577262587399
14040 	 8.082991888961653 	 0.07615079582263107 	 16.95428591813842
14041 	 8.078662778016797 	 0.07542635187288838 	 16.962780658089155
14042 	 8.074440469898525 	 0.07460399019419839 	 16.971250115858723
14043 	 8.070328349677714 	 0.07369088486392172 	 16.979688011077414
14044 	 8.066329614845333 	 0.07269371906813404 	 16.988088474325494
14045 	 8.06244726623677 	 0.0716187034138116 	 16.996446001526756
14046 	 8.058684099555192 	 0.0704715992442786 	 17.004755403015114
14047 	 8.0550426970657 	 0.06925774512037464 	 17.01301174883905
14048 	 8.05152541916 	 0.06798208513706783 	 17.021210311574198
14049 	 8.048134395616914 	 0.06664919802708269 	 17.029346507855966
14050 	 8.044871516518716 	 0.06526332619096209 	 17.037415839892812
14051 	 8.041738422691191 	 0.06382840396734935 	 17.04541383789655
14052 	 8.03873649463606 	 0.06234808459445773 	 17.053336002762904
14053 	 8.035866839460969 	 0.060825765481858696 	 17.0611777490114
14054 	 8.033130276217408 	 0.059264611572370285 	 17.068934349255507
14055 	 8.030527320724884 	 0.057667576702041146 	 17.076600882346835
14056 	 8.028058171371296 	 0.05603742296364089 	 17.08417218778182
14057 	 8.025722697529666 	 0.054376738154712 	 17.091642828970155
14058 	 8.02352043214126 	 0.05268795144163363 	 17.09900706758593
14059 	 8.021450569723058 	 0.050973347398553415 	 17.106258850534523
14060 	 8.019511970620457 	 0.04923507858870124 	 17.113391810182993
14061 	 8.017703171808972 	 0.04747517686900338 	 17.12039927759199
14062 	 8.016022404017994 	 0.04569556362775273 	 17.127274307690385
14063 	 8.014467614461378 	 0.0438980590241016 	 17.134009714554885
14064 	 8.013036493972642 	 0.04208438919454949 	 17.140598114850274
14065 	 8.01172650716977 	 0.04025619062492325 	 17.147031976941765
14066 	 8.01053492436616 	 0.03841501214186849 	 17.153303672538406
14067 	 8.009458854132955 	 0.03656231565794954 	 17.15940552768478
14068 	 8.008495275597221 	 0.03469947697904274 	 17.165329870461314
14069 	 8.007641069733626 	 0.032827787794570185 	 17.17106907366078
14070 	 8.006893049125654 	 0.030948459554956287 	 17.176615591704373
14071 	 8.006247985937758 	 0.029062629409310148 	 17.18196199198536
14072 	 8.005702638017867 	 0.027171367829321724 	 17.187100981502383
14073 	 8.005253772790352 	 0.025275687080771547 	 17.192025429455985
14074 	 8.004898188467642 	 0.023376549479895203 	 17.196728386225935
14075 	 8.004632732282682 	 0.02147487454913133 	 17.201203098914927
14076 	 8.00445431560471 	 0.01957154442881759 	 17.205443023592245
14077 	 8.004359925957136 	 0.01766740731755334 	 17.209441834383195
14078 	 8.004346636096713 	 0.01576327918056819 	 17.21319342964962
14079 	 8.004411610424238 	 0.013859944372470068 	 17.216691935701615
14080 	 8.004552109051438 	 0.011958155659947067 	 17.219931708710423
14081 	 8.004765489864317 	 0.010058633471128786 	 17.222907335569403
14082 	 8.005049208960838 	 0.008162064206342023 	 17.225613634321192
14083 	 8.005400819847177 	 0.00626909757750127 	 17.22804565456209
14084 	 8.005817971751691 	 0.004380343067715842 	 17.23019867798545
14085 	 8.006298407436562 	 0.0024963656027985337 	 17.23206821894351
14086 	 8.006839960891513 	 0.0006176807681832486 	 17.233650024714592
14087 	 8.007440555091259 	 16.6403447501095 	 17.23494007512473
14088 	 8.00809819983072 	 16.638477977076562 	 17.235934581213254
14089 	 8.008810989560326 	 16.636617704025003 	 17.23662998275695
14090 	 8.009577101140561 	 16.634764210446964 	 17.23702294464649
14091 	 8.01039479148401 	 16.632917712358484 	 17.237110352250863
14092 	 8.011262395097038 	 16.6310783626301 	 17.236889306085832
14093 	 8.0121783215921 	 16.629246252078353 	 17.236357116140184
14094 	 8.01314105329432 	 16.627421411264375 	 17.23551129585791
14095 	 8.014149143073203 	 16.6256038129717 	 17.23434955568569
14096 	 8.01520121250819 	 16.62379337533979 	 17.232869796153356
14097 	 8.016295950459863 	 16.621989965640253 	 17.231070100522125
14098 	 8.017432112076568 	 16.620193404691523 	 17.228948727100015
14099 	 8.01860851822726 	 16.61840347190924 	 17.22650410137829
14100 	 8.01982405532085 	 16.616619910981683 	 17.223734808183185
14101 	 8.021077675450792 	 16.614842436144645 	 17.220639584061644
14102 	 8.022368396791084 	 16.61307073901387 	 17.217217310131165
14103 	 8.023695304163487 	 16.61130449592486 	 17.213467005624505
14104 	 8.02505754969287 	 16.6095433757416 	 17.209387822354472
14105 	 8.02645435345197 	 16.60778704813791 	 17.2049790403143
14106 	 8.02788500389049 	 16.606035192429534 	 17.20024006460981
14107 	 8.029348857867301 	 16.604287507119516 	 17.19517042397926
14108 	 8.030845340210227 	 16.602543720275364 	 17.189769771253015
14109 	 8.032373942788624 	 16.600803600871803 	 17.18403788614784
14110 	 8.033934223112247 	 16.599066971265465 	 17.17797468081963
14111 	 8.035525802476249 	 16.59733372100253 	 17.171580208621645
14112 	 8.03714836366389 	 16.595603822199646 	 17.16485467653445
14113 	 8.038801648243936 	 16.593877346783692 	 17.157798461777954
14114 	 8.040485453541782 	 16.592154485930486 	 17.150412133190976
14115 	 8.042199629255924 	 16.590435572113478 	 17.142696477980806
14116 	 8.043944073634329 	 16.588721104258273 	 17.13465253446614
14117 	 8.045718729116176 	 16.587011776583775 	 17.126281631475823
14118 	 8.047523577356774 	 16.585308511796686 	 17.117585435112105
14119 	 8.049358633586506 	 16.5836124993221 	 17.108566003515385
14120 	 8.051223940303638 	 16.581925239190202 	 17.099225850157303
14121 	 8.053119560348364 	 16.580248592131277 	 17.089568016143776
14122 	 8.055045569373409 	 16.578584836344056 	 17.07959615383108
14123 	 8.057002072113933 	 16.576936743749297 	 17.069313985640914
14124 	 8.058989277351364 	 16.575307697266645 	 17.05872314513276
14125 	 8.061007546085321 	 16.573701808953643 	 17.04782158695498
14126 	 8.063057401849296 	 16.57212403090372 	 17.0366029575075
14127 	 8.065139510844634 	 16.570580261113456 	 17.025056821628326
14128 	 8.067254638637337 	 16.569077447320243 	 17.013169643213857
14129 	 8.069403588982222 	 16.56762369205139 	 17.000926429498943
14130 	 8.071587129236631 	 16.56622836196533 	 16.988312959105755
14131 	 8.073805906922589 	 16.564902204685183 	 16.975318488498818
14132 	 8.076060363086517 	 16.563657476607425 	 16.961938774161307
14133 	 8.078350650935372 	 16.56250808604292 	 16.948179136100393
14134 	 8.08067657202616 	 16.561469757028952 	 16.93405714632381
14135 	 8.083037545755484 	 16.560560219302765 	 16.919604397926598
14136 	 8.085432628788368 	 16.5597994275258 	 16.904866773687488
14137 	 8.087860596737407 	 16.55920980583958 	 16.889902779532584
14138 	 8.09032008926852 	 16.55881650093062 	 16.874779894638586
14139 	 8.092809802816294 	 16.558647608729125 	 16.8595694852844
14140 	 8.095328696771022 	 16.55873432042256 	 16.844341477589328
14141 	 8.097876165097789 	 16.559110917635994 	 16.829160482613315
14142 	 8.100452120529571 	 16.559814538703147 	 16.814085248882108
14143 	 8.103056947646527 	 16.560884641932024 	 16.799173007185935
14144 	 8.10569147027969 	 16.56236224878585 	 16.784483803282487
14145 	 8.108357067388622 	 16.564289055159705 	 16.770080061789255
14146 	 8.111055804856385 	 16.56670629639696 	 16.756025590750678
14147 	 8.113790563706177 	 16.569653369088954 	 16.74238437299545
14148 	 8.116565151684167 	 16.573166249226258 	 16.729219186732134
14149 	 8.119384382509114 	 16.577275778304223 	 16.716590125619526
14150 	 8.122254105967434 	 16.58200592000921 	 16.704553113704367
14151 	 8.125181173221648 	 16.587372114000456 	 16.693158527670846
14152 	 8.128173325703965 	 16.593379863764522 	 16.682450042607996
14153 	 8.131239002751014 	 16.600023687843013 	 16.672463804604586
14154 	 8.134387071992654 	 16.607286536610964 	 16.66322800382418
14155 	 8.137626496107181 	 16.61513973335053 	 16.65476287910413
14156 	 8.140965958200278 	 16.623543445911615 	 16.647081136654126
14157 	 8.144413474095671 	 16.63244764335651 	 16.64018871971027
14158 	 8.14797602196983 	 0.0001934497114604028 	 16.634085830655252
14159 	 8.151659218395105 	 0.009914782297190783 	 16.628768088435024
14160 	 8.15546706499841 	 0.019940156129248265 	 16.62422770241524
14161 	 8.159401782345114 	 0.03019454575474967 	 16.6204545564721
14162 	 8.16346373873645 	 0.040601216513120875 	 16.61743711985897
14163 	 8.167651472736598 	 0.0510834622668348 	 16.615163129277896
14164 	 8.171961800503565 	 0.06156621037959198 	 16.613620015221183
14165 	 8.176389993022596 	 0.07197747308483216 	 16.612795071879976
14166 	 8.18093000436929 	 0.08224963556509124 	 16.612675391959485
14167 	 8.18557473007529 	 0.09232057529367665 	 16.613247604861165
14168 	 8.190316274663136 	 0.1021346058900896 	 16.614497469095607
14169 	 8.19514620972763 	 0.11164323419736633 	 16.61640937793398
14170 	 8.200055807436325 	 0.1208057153783777 	 16.618965840316385
14171 	 8.20503623870273 	 0.12958938979945955 	 16.622146997119707
14172 	 8.210078730086504 	 0.1379697888186584 	 16.62593022623299
14173 	 8.215174678153323 	 0.14593050467332347 	 16.630289878989494
14174 	 8.220315724100205 	 0.1534628315633242 	 16.63519717632812
14175 	 8.22549379453925 	 0.1605651988564496 	 16.640620277044526
14176 	 8.230701116217094 	 0.16724243070787637 	 16.646524514378214
14177 	 8.235930213148032 	 0.1735048770253762 	 16.652872782745717
14178 	 8.241173894234628 	 0.17936746692065597 	 16.65962604513143
14179 	 8.246425238262578 	 0.18484873534506008 	 16.666743922974778
14180 	 8.251677581441843 	 0.18996986856193132 	 16.674185326110365
14181 	 8.256924510675066 	 0.19475380764174588 	 16.68190908228572
14182 	 8.262159863867298 	 0.19922444040741993 	 16.689874531267375
14183 	 8.267377737057982 	 0.20340590238658152 	 16.698042056205306
14184 	 8.272572497064957 	 0.20732199754799296 	 16.706373533528893
14185 	 8.277738797694663 	 0.21099574084094286 	 16.714832691141858
14186 	 8.282871597350946 	 0.21444901739986122 	 16.72338537229149
14187 	 8.287966175965003 	 0.21770234800985477 	 16.731999709459483
14188 	 8.293018170761847 	 0.22077469518630366 	 16.740644580750295
14189 	 8.298023645118803 	 0.2236832267050488 	 16.74928462166697
14190 	 8.302979102365164 	 0.2264432131524181 	 16.757878147134964
14191 	 8.307881448771417 	 0.22906807359946058 	 16.766378344070834
14192 	 8.312727929705638 	 0.2315695348438922 	 16.774736558830305
14193 	 8.31751606043221 	 0.23395786214250336 	 16.782906451060498
14194 	 8.322243567688025 	 0.23624211798227535 	 16.790847932310783
14195 	 8.326908351040611 	 0.23843041068762716 	 16.798530110086652
14196 	 8.331508465878843 	 0.24053010554731102 	 16.80593284624616
14197 	 8.336042124524225 	 0.2425479843601721 	 16.81304690653619
14198 	 8.3405077091524 	 0.24449035124758112 	 16.819872941256694
14199 	 8.344903789772355 	 0.24636309120297994 	 16.826419666423842
14200 	 8.349229141711257 	 0.24817169182720633 	 16.832701621617403
14201 	 8.35348275882994 	 0.24992123972545954 	 16.838736824680897
14202 	 8.357663860460391 	 0.25161640186900414 	 16.844544554041466
14203 	 8.361771891456325 	 0.2532614009176086 	 16.850143416430114
14204 	 8.365806515816061 	 0.25485999200584075 	 16.855549797616305
14205 	 8.369767605156056 	 0.2564154479848959 	 16.860776766748273
14206 	 8.373655224021821 	 0.257930559480787 	 16.86583348395512
14207 	 8.377469614657533 	 0.25940765558050316 	 16.870725148385358
14208 	 8.381211184322243 	 0.26084864961017473 	 16.875453500746808
14209 	 8.384880498344671 	 0.2622551118931291 	 16.88001785345218
14210 	 8.388478281575113 	 0.2636283671361781 	 16.88441655607188
14211 	 8.392005423125564 	 0.26496957263297816 	 16.88864808380243
14212 	 8.395462974935281 	 0.2662797386138003 	 16.892711097419358
14213 	 8.39885214923133 	 0.26755974086513845 	 16.89660440733711
14214 	 8.402174315228995 	 0.268810331241081 	 16.90032693986666
14215 	 8.405430994624615 	 0.27003214632373584 	 16.903877705691873
14216 	 8.40862385541723 	 0.27122571449707067 	 16.907255770642
14217 	 8.411754703620215 	 0.2723914616965857 	 16.910460228890262
14218 	 8.414825472498624 	 0.2735297160803114 	 16.91349017876124
14219 	 8.41783820910266 	 0.27464071182809136 	 16.91634470138665
14220 	 8.420795058059497 	 0.27572459221465095 	 16.919022842506354
14221 	 8.423698242821388 	 0.2767814120268355 	 16.92152359775536
14222 	 8.426550044812267 	 0.2778111393290317 	 16.923845901777195
14223 	 8.429352781119437 	 0.2788136565546324 	 16.9259886214223
14224 	 8.432108781489289 	 0.2797887609459906 	 16.927950553095446
14225 	 8.43482036535977 	 0.2807361644984674 	 16.929730424000176
14226 	 8.437489819490255 	 0.28165549376985055 	 16.93132689662919
14227 	 8.440119376726726 	 0.28254628988379693 	 16.932738575805075
14228 	 8.442711196458424 	 0.2834080089055604 	 16.933964017729828
14229 	 8.445267347279861 	 0.2842400227203683 	 16.935001740545164
14230 	 8.447789792285825 	 0.28504162048798065 	 16.935850236000825
14231 	 8.450280377256192 	 0.2858120106873159 	 16.936507981944526
14232 	 8.452740821784362 	 0.28655032368829225 	 16.936973455461914
14233 	 8.455172713178156 	 0.28725561466072236 	 16.937245146552446
14234 	 8.457577502724522 	 0.2879268665726613 	 16.93732157240784
14235 	 8.459956503764403 	 0.28856299303603095 	 16.937201292513826
14236 	 8.462310891039627 	 0.28916284077932275 	 16.936882924783692
14237 	 8.464641701106851 	 0.28972519154008936 	 16.93636516252961
14238 	 8.466949833696585 	 0.29024876319829573 	 16.935646792005222
14239 	 8.46923605390172 	 0.29073220999989147 	 16.934726710297134
14240 	 8.471500982132158 	 0.2911741019924641 	 16.933603642668015
14241 	 8.473745031254893 	 0.2915728255582799 	 16.932274674637654
14242 	 8.475968339693427 	 0.2919264850787471 	 16.93073381426163
14243 	 8.47817072304903 	 0.29223283805539424 	 16.928971074237317
14244 	 8.480351649865144 	 0.2924892681543092 	 16.92697214282265
14245 	 8.482510244481459 	 0.29269279627807165 	 16.924718649816402
14246 	 8.484645317447471 	 0.29284012626159495 	 16.92218898347178
14247 	 8.486755422379277 	 0.2929277199131519 	 16.919359587661557
14248 	 8.48883893657684 	 0.29295189453156567 	 16.91620664492325
14249 	 8.49089416130934 	 0.29290893490014724 	 16.91270803255457
14250 	 8.492919435354779 	 0.2927952098002038 	 16.908845405224202
14251 	 8.494913252524775 	 0.2926072807629154 	 16.904606218797188
14252 	 8.496874370078201 	 0.292341987569845 	 16.899985460186407
14253 	 8.498801891591237 	 0.291996494099763 	 16.894986815572743
14254 	 8.500695305903902 	 0.29156827963267773 	 16.889623008936432
14255 	 8.50255446557979 	 0.2910550664270417 	 16.88391511081564
14256 	 8.504379495272717 	 0.2904546846639171 	 16.87789076628383
14257 	 8.506170632312086 	 0.2897648891670954 	 16.871581504139222
14258 	 8.507928016863625 	 0.28898315564773824 	 16.86501952349518
14259 	 8.50965146343349 	 0.2881064934565636 	 16.85823454275342
14260 	 8.511340255059249 	 0.28713131366275846 	 16.851251378101164
14261 	 8.512993003977215 	 0.2860533853673246 	 16.844088874585896
14262 	 8.514607618737442 	 0.2848679024109195 	 16.836760675674505
14263 	 8.516181409429896 	 0.28356967032474145 	 16.82927812949758
14264 	 8.517711213483507 	 0.28215330449352294 	 16.821653468599283
14265 	 8.519193330159569 	 0.2806132802237613 	 16.81390030262895
14266 	 8.520623414747119 	 0.2789439704315093 	 16.806033757522997
14267 	 8.521996355970792 	 0.2771396922292695 	 16.79807062649443
14268 	 8.523306135542324 	 0.2751947626999147 	 16.79002953279535
14269 	 8.524545669030589 	 0.2731035635617687 	 16.781931104056746
14270 	 8.525706627748928 	 0.27086061439414166 	 16.773798157079632
14271 	 8.526779242197993 	 0.2684606541961898 	 16.765655890620085
14272 	 8.52775208878434 	 0.2658987309030927 	 16.757532082280232
14273 	 8.528611863217922 	 0.26317029828852156 	 16.749457283721732
14274 	 8.529343146304752 	 0.2602713194108581 	 16.741465005943386
14275 	 8.529928170899739 	 0.2571983753840108 	 16.733591883217453
14276 	 8.530346602615412 	 0.2539487777364755 	 16.725877800447467
14277 	 8.530575351394427 	 0.2505206816608805 	 16.718365964074717
14278 	 8.53058843606387 	 0.24691319625555153 	 16.71110289163015
14279 	 8.53035692912951 	 0.24312648696754025 	 16.704138290429192
14280 	 8.529849013591162 	 0.23916186470991008 	 16.69752479235276
14281 	 8.529030186456712 	 0.23502185566945855 	 16.691317510267577
14282 	 8.527863643577785 	 0.23071024580619692 	 16.68557338378418
14283 	 8.526310875917966 	 0.22623209470664563 	 16.680350289147977
14284 	 8.524332496941355 	 0.22159371493089708 	 16.67570590135879
14285 	 8.521889303177668 	 0.21680261669996526 	 16.671696315118194
14286 	 8.518943545738313 	 0.211867422696141 	 16.668374455850113
14287 	 8.51546036201261 	 0.20679775930281608 	 16.665788345499365
14288 	 8.511409286817063 	 0.20160413181607595 	 16.663979322082827
14289 	 8.506765735640313 	 0.19629779160464267 	 16.662980340995695
14290 	 8.501512335709155 	 0.19089060224651888 	 16.66281450240912
14291 	 8.495639979552916 	 0.18539491006303876 	 16.66349394609404
14292 	 8.489148493561752 	 0.1798234220585293 	 16.665019230108925
14293 	 8.482046849940039 	 0.17418909145757766 	 16.667379264908597
14294 	 8.474352899207512 	 0.16850500833944437 	 16.67055181641207
14295 	 8.46609265332765 	 0.16278429107932624 	 16.67450453072028
14296 	 8.457299196846945 	 0.15703997396839853 	 16.679196380615846
14297 	 8.448011336857672 	 0.15128488748382907 	 16.68457939861897
14298 	 8.438272117615005 	 0.14553152995283725 	 16.690600547563154
14299 	 8.428127322134905 	 0.1397919321673733 	 16.697203586781345
14300 	 8.417624064726573 	 0.1340775191122816 	 16.70433081538035
14301 	 8.406809551000615 	 0.12839897479161877 	 16.71192460688477
14302 	 8.395730051488199 	 0.122766116890201 	 16.71992868472092
14303 	 8.38443010669205 	 0.11718778773241922 	 16.728289120073644
14304 	 8.372951958422895 	 0.1116717669177909 	 16.736955059202778
14305 	 8.361335186048525 	 0.10622470942991669 	 16.74587920506759
14306 	 8.34961651673788 	 0.10085211125431925 	 16.75501808841735
14307 	 8.337829774974107 	 0.09555830285390243 	 16.764332167700243
14308 	 8.326005937203503 	 0.09034646940740387 	 16.773785796947276
14309 	 8.31417326111451 	 0.08521869559541884 	 16.783347097888075
14310 	 8.302357464218026 	 0.0801760319057685 	 16.792987768108972
14311 	 8.290581930416186 	 0.07521857874370141 	 16.802682850555776
14312 	 8.27886792740187 	 0.07034558419274006 	 16.81241048340675
14313 	 8.267234822040063 	 0.06555555108662503 	 16.822151644070082
14314 	 8.255700278724248 	 0.06084634217900842 	 16.83188971247741
14315 	 8.244280422846316 	 0.05621526319631798 	 16.84160937945041
14316 	 8.232989997665465 	 0.051659155045431504 	 16.851295766798767
14317 	 8.221842514824473 	 0.04717449649142935 	 16.860933909495234
14318 	 8.210850392458068 	 0.0427575094774042 	 16.870508498487936
14319 	 8.200025077695058 	 0.038404261176822274 	 16.880003809648173
14320 	 8.189377152197368 	 0.03411075849497536 	 16.88940376374841
14321 	 8.178916420555183 	 0.02987303213154746 	 16.898692077434813
14322 	 8.168651982088447 	 0.025687208501931735 	 16.907852478645168
14323 	 8.158592286898783 	 0.021549568533679064 	 16.916868962618498
14324 	 8.148745177274774 	 0.017456593118708952 	 16.925726074597435
14325 	 8.139117915567939 	 0.013404995354804328 	 16.93440920356261
14326 	 8.129717199734065 	 0.009391740194462983 	 16.942904877307303
14327 	 8.12054916772954 	 0.005414052404827174 	 16.951201047219275
14328 	 8.111619392004108 	 0.0014694140916269305 	 16.95928735252069
14329 	 8.102932865395596 	 16.639155553308942 	 16.96715535443422
14330 	 8.094493979822468 	 16.63527042540707 	 16.97479873063387
14331 	 8.086306499298564 	 16.631412188818118 	 16.98221342021118
14332 	 8.078373528904855 	 16.62757917704867 	 16.98939771384657
14333 	 8.070697481487514 	 16.62376986838169 	 16.99635228324402
14334 	 8.063280043942909 	 16.619982854726445 	 17.003080146797533
14335 	 8.056122144094049 	 16.616216811050826 	 17.009586572884928
14336 	 8.049223918888776 	 16.61247046671967 	 17.01587891688053
14337 	 8.042584685204028 	 16.60874257999429 	 17.021966392895976
14338 	 8.036202915236284 	 16.60503191682408 	 17.027859781689536
14339 	 8.030076219357099 	 16.601337234919225 	 17.033571068585836
14340 	 8.02420133979491 	 16.597657273878003 	 17.03911301226955
14341 	 8.018574159272733 	 16.59399075209373 	 17.04449863505922
14342 	 8.013189728594142 	 16.590336371066527 	 17.049740632282358
14343 	 8.008042316787355 	 16.586692827658972 	 17.05485069909135
14344 	 8.003125485563311 	 16.583058834451226 	 17.059838785375057
14345 	 7.99843218490182 	 16.579433147559918 	 17.064712312056574
14346 	 7.993954864325398 	 16.575814600003643 	 17.069475417597918
14347 	 7.989685590798982 	 16.572202136247476 	 17.074128370053003
14348 	 7.98561615830301 	 16.56859484029698 	 17.078667352498005
14349 	 7.981738164711354 	 16.564991945294384 	 17.08308491987836
14350 	 7.978043020198567 	 16.56139280782959 	 17.08737150258886
14351 	 7.974521931954308 	 16.55779686742 	 17.09151707630201
14352 	 7.971165977813739 	 16.55420364221911 	 17.095511429426004
14353 	 7.967966194982011 	 16.550612727275016 	 17.09934427307051
14354 	 7.9649136712563084 	 16.54702378988965 	 17.103005359365497
14355 	 7.961999635367698 	 16.54343656166968 	 17.106484604386477
14356 	 7.9592155419412975 	 16.539850827120127 	 17.10977221018204
14357 	 7.956553146178656 	 16.536266408939078 	 17.11285877938159
14358 	 7.954004563931979 	 16.532683150460684 	 17.115735416001325
14359 	 7.95156231437049 	 16.52910089589964 	 17.118393807512152
14360 	 7.949219344653157 	 16.52551946913542 	 17.12082628575556
14361 	 7.946969038433455 	 16.521938651740236 	 17.123025867348307
14362 	 7.944805212109428 	 16.51835816083655 	 17.12498627714355
14363 	 7.942722103820819 	 16.51477762724585 	 17.126701960157856
14364 	 7.940714357872402 	 16.511196574562376 	 17.128168084487893
14365 	 7.938777006145279 	 16.5076143997972 	 17.1293805363157
14366 	 7.936905448025869 	 16.504030355897005 	 17.130335908517576
14367 	 7.935095429443721 	 16.50044353575059 	 17.131031484432462
14368 	 7.933343021055191 	 16.496852857102837 	 17.131465218209044
14369 	 7.931644595587301 	 16.49325704846344 	 17.131635712448194
14370 	 7.929996804438061 	 16.489654636151457 	 17.131542193904046
14371 	 7.928396553850382 	 16.486043932624277 	 17.13118448801242
14372 	 7.926840980907951 	 16.482423026206753 	 17.130562993035728
14373 	 7.9253274296232785 	 16.47878977217116 	 17.129678654790805
14374 	 7.9238534274489325 	 16.475141785219517 	 17.12853294283968
14375 	 7.922416662536458 	 16.471476433617234 	 17.12712782880774
14376 	 7.921014962038174 	 16.467790835387774 	 17.12546576726514
14377 	 7.919646271704867 	 16.464081857072042 	 17.123549679410633
14378 	 7.918308636986122 	 16.460346115587896 	 17.12138293964777
14379 	 7.917000185964318 	 16.45657998441693 	 17.118969364448777
14380 	 7.915719114747591 	 16.45277960675973 	 17.116313201636135
14381 	 7.9144636757997695 	 16.448940917920865 	 17.113419118510606
14382 	 7.913232169410971 	 16.445059678282195 	 17.110292188028577
14383 	 7.912022938212593 	 16.441131517185283 	 17.10693787312935
14384 	 7.910834364362742 	 16.437151987057806 	 17.103362010170493
14385 	 7.909664868820161 	 16.43311662637468 	 17.09957079307761
14386 	 7.908512912016465 	 16.42902102965332 	 17.09557076013952
14387 	 7.9073769952309725 	 16.42486092266774 	 17.091368785350376
14388 	 7.906255662046963 	 16.420632241345974 	 17.08697207588111
14389 	 7.90514749938808 	 16.416331213259678 	 17.082388176760578
14390 	 7.904051137763975 	 16.411954441082663 	 17.07762498328273
14391 	 7.902965250471942 	 16.4074989877835 	 17.072690761117293
14392 	 7.901888551594064 	 16.40296246355604 	 17.06759417364787
14393 	 7.900819792699333 	 16.398343114559065 	 17.062344315710273
14394 	 7.899757758216965 	 16.39363991343739 	 17.056950752650607
14395 	 7.898701259507523 	 16.388852651364033 	 17.051423563438217
14396 	 7.897649127737245 	 16.38398203100937 	 17.045773386426976
14397 	 7.896600205769811 	 16.379029759436055 	 17.04001146623798
14398 	 7.895553339435182 	 16.373998639464133 	 17.034149700125734
14399 	 7.8945073687165355 	 16.36889265754109 	 17.02820068207243
14400 	 7.893461119962541 	 16.363717064337035 	 17.022177740934673
14401 	 7.892413401096735 	 16.35847844175027 	 17.016094966281447
14402 	 7.891363002053581 	 16.35318474978037 	 17.009967216470343
14403 	 7.890308702565719 	 16.347845347475506 	 17.003810105798912
14404 	 7.889249289010508 	 16.342470983537698 	 16.997639970564617
14405 	 7.888183581402901 	 16.337073753855417 	 16.991473816872738
14406 	 7.887110470721807 	 16.331667024802258 	 16.985329257228305
14407 	 7.886028980801814 	 16.326265326790015 	 16.979224328509293
14408 	 7.884938373593069 	 16.320884225636497 	 16.97317703377735
14409 	 7.88383823673984 	 16.31554015690451 	 16.96720508887224
14410 	 7.882728553843071 	 16.310250226499218 	 16.961325891163302
14411 	 7.881609772153382 	 16.305031986364906 	 16.955556608534664
14412 	 7.880482877510857 	 16.299903194068552 	 16.949914318121394
14413 	 7.879349483045274 	 16.29488156490535 	 16.944416142848823
14414 	 7.878211934381518 	 16.28998452375674 	 16.939079355484534
14415 	 7.8770734306965275 	 16.285228961365668 	 16.93392143703294
14416 	 7.875938157838027 	 16.28063099602356 	 16.92896008920647
14417 	 7.874811427862351 	 16.2762057403108 	 16.924213209250272
14418 	 7.873699819852111 	 16.271967078227565 	 16.919698836707774
14419 	 7.8726113170305885 	 16.267927459826065 	 16.915435080350147
14420 	 7.871555434646133 	 16.264097720529488 	 16.911440037127093
14421 	 7.870543332924607 	 16.260486931991903 	 16.907731712900333
14422 	 7.869587908828111 	 16.257102290504815 	 16.904327950009243
14423 	 7.868703858338325 	 16.253949047464882 	 16.901246365564937
14424 	 7.867907701482892 	 16.25103048469983 	 16.898504295479285
14425 	 7.867217764246207 	 16.2483479349803 	 16.896118739841164
14426 	 7.866654112124203 	 16.245900845607075 	 16.89410630729208
14427 	 7.86623843206699 	 16.24368688141977 	 16.892483145354042
14428 	 7.8659938598724874 	 16.241702061667425 	 16.89126485181614
14429 	 7.865944751595782 	 16.23994092390042 	 16.89046635875161
14430 	 7.86611639938339 	 16.238396707312383 	 16.890101779630164
14431 	 7.86653469396482 	 16.237061547722003 	 16.890184215518197
14432 	 7.867225738633116 	 16.235926676867358 	 16.890725518265864
14433 	 7.868215422141295 	 16.23498261957635 	 16.891736011745238
14434 	 7.869528957839609 	 16.23421938380381 	 16.893224174426003
14435 	 7.871190397333622 	 16.23362664138416 	 16.895196289775175
14436 	 7.873222131053222 	 16.23319389829975 	 16.897656079991034
14437 	 7.87564439378759 	 16.232910652777075 	 16.900604339914437
14438 	 7.878474797485865 	 16.232766538665754 	 16.904038592649435
14439 	 7.8817279162607745 	 16.232751450647743 	 16.907952791382595
14440 	 7.885414948226551 	 16.232855647853945 	 16.912337096028875
14441 	 7.889543474492496 	 16.233069833675213 	 16.917177747405333
14442 	 7.894117329432824 	 16.233385211061204 	 16.922457056253098
14443 	 7.899136588877838 	 16.233793514251655 	 16.92815351622046
14444 	 7.904597674581437 	 16.234287019305366 	 16.934242042114374
14445 	 7.910493565798468 	 16.234858537009657 	 16.940694322480695
